Genome ID,Genome Name_x,Superkingdom,Family,Genome Quality,BioProject Accession,BioSample Accession,Assembly Accession,GenBank Accessions,Isolation Source,Collection Year,Isolation Country,Geographic Location,region,antibiotic_name,phenotype_label,gene_blaCTX_M,gene_blaSHV,gene_fosA,gene_blaNDM,gene_qnrB
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,imipenem,0,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,cefepime,1,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,levofloxacin,0,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,piperacillin/tazobactam,0,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,tobramycin,0,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,ertapenem,0,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,cefoxitin,0,1,1,1,0,1
573.44304,Klebsiella pneumoniae MS1,Bacteria,Enterobacteriaceae,Good,PRJNA781638,SAMN23285063,GCA_020982515.1,JAJKGI000000000,broiler feces,2020,India,India,Other,aztreonam,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,aztreonam,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,gentamicin,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,imipenem,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,levofloxacin,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,piperacillin/tazobactam,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,ciprofloxacin,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,ertapenem,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,cefepime,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,meropenem,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,amikacin,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,tobramycin,1,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,cefoxitin,0,1,1,1,0,1
573.44542,Klebsiella pneumoniae B17602,Bacteria,Enterobacteriaceae,Good,PRJNA766467,SAMN21848771,GCA_020221715.1,"CP084168,CP084169,CP084170,CP084171",blood,2015,India,India,Other,tetracycline,1,1,1,1,0,1
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,imipenem,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,aztreonam,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,ertapenem,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,gentamicin,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,tobramycin,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,levofloxacin,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,cefepime,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,amikacin,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,tetracycline,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,meropenem,0,0,1,1,0,0
573.4512,Klebsiella pneumoniae NKP1,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24220679,GCA_022028875.1,CP090310,blood,2019,India,India,Other,cefoxitin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,tetracycline,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,amikacin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,tobramycin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,cefepime,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,levofloxacin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,cefoxitin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,aztreonam,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,gentamicin,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,meropenem,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,ertapenem,0,0,1,1,0,0
573.45121,Klebsiella pneumoniae NKP2,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24867401,GCA_022028895.1,CP091297,blood,2020,India,India,Other,imipenem,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,meropenem,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,tetracycline,1,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,cefoxitin,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,gentamicin,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,tobramycin,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,aztreonam,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,amikacin,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,imipenem,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,ertapenem,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,levofloxacin,0,0,1,1,0,0
573.45122,Klebsiella pneumoniae NKP3,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967500,GCA_022028915.1,CP091822,blood,2019,India,India,Other,cefepime,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,cefoxitin,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,gentamicin,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,tetracycline,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,cefepime,1,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,meropenem,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,levofloxacin,1,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,ertapenem,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,aztreonam,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,tobramycin,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,imipenem,0,0,1,1,0,0
573.45123,Klebsiella pneumoniae NKP4,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967761,GCA_022028935.1,CP091823,blood,2019,India,India,Other,amikacin,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,tobramycin,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,cefepime,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,gentamicin,1,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,levofloxacin,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,aztreonam,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,amikacin,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,tetracycline,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,meropenem,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,cefoxitin,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,ertapenem,0,0,1,1,0,0
573.45124,Klebsiella pneumoniae NKP5,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24967844,GCA_022028955.1,CP091824,blood,2019,India,India,Other,imipenem,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,imipenem,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,meropenem,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,cefepime,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,cefoxitin,1,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,ciprofloxacin,1,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,ertapenem,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,aztreonam,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,tetracycline,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,tobramycin,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,levofloxacin,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,amikacin,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.45125,Klebsiella pneumoniae NKP9,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973042,GCA_022029015.1,CP091827,blood,2019,India,India,Other,gentamicin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,gentamicin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,ertapenem,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,levofloxacin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,amikacin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,tetracycline,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,tobramycin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,meropenem,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,cefoxitin,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,cefepime,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,imipenem,0,0,1,1,0,0
573.45126,Klebsiella pneumoniae NKP8,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24972771,GCA_022028995.1,CP091826,blood,2020,India,India,Other,aztreonam,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,gentamicin,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,tetracycline,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,aztreonam,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,amikacin,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.45127,Klebsiella pneumoniae NKP10,Bacteria,Enterobacteriaceae,Good,PRJNA790696,SAMN24973877,GCA_022029035.1,CP091828,blood,2020,India,India,Other,cefoxitin,0,0,1,1,0,0
