record_id,isolate_id,genome_id,pathogen_species,antibiotic_name,antibiotic_class,phenotype_label,ast_guideline,ast_year,state_ut,region,collection_year,assembly_quality,data_source,gene_blaCTX_M,gene_blaNDM,gene_blaOXA_48,gene_qnrS,gene_qnrB,gene_mcr_1,gene_aac6Ib,gene_tetA,gene_sul1,gene_tetB,gene_tetC,gene_tetD,gene_tetM,gene_aadA,gene_aph,gene_ant,gene_aac6Ib_cr,gene_qepA,gene_oqxA,gene_oqxB,gene_catA,gene_cmlA,gene_floR
a24cf24c-bfe0-49ca-85d7-2c2ea1ba92a7,562.128937,GCA_030069365,Escherichia coli,imipenem,Carbapenem,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00e33b1c-afea-4d19-ba58-0c1fa6844550,562.128937,GCA_030069365,Escherichia coli,levofloxacin,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a0108c9-132d-4cb3-89b2-a1a3ffb22cbf,562.128937,GCA_030069365,Escherichia coli,nalidixic acid,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1eb00ea4-b4a1-440a-8e2f-bae1171e0eca,562.128937,GCA_030069365,Escherichia coli,norfloxacin,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ddba742-7447-4306-a37a-0bcc5142c5dd,562.128937,GCA_030069365,Escherichia coli,piperacillin/tazobactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e77951fe-8a81-465f-8745-586a4a9495b0,562.128937,GCA_030069365,Escherichia coli,tetracycline,Tetracycline,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa4b2126-5e06-4896-a5b5-3d8dddc79229,562.128937,GCA_030069365,Escherichia coli,tobramycin,Aminoglycoside,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13a41ddd-4cfa-4675-81ec-77489b28c882,562.128937,GCA_030069365,Escherichia coli,trimethoprim,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bc6d717-df9f-4169-b614-0f0903553b71,562.128937,GCA_030069365,Escherichia coli,trimethoprim/sulfamethoxazole,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d64fd3c-82c4-498d-a531-80a28bd1b746,562.128938,GCA_030069505,Escherichia coli,amoxicillin,Penicillin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14e1f544-53ec-4fcd-8f4f-e5b07e2658e1,562.128938,GCA_030069505,Escherichia coli,amoxicillin/clavulanic acid,Beta-lactam/BLI,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f149ed93-017d-4619-944c-942dc78a4a19,562.128938,GCA_030069505,Escherichia coli,ampicillin,Penicillin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a297e42f-44a7-432f-aa50-ed3a8185732a,562.128938,GCA_030069505,Escherichia coli,ampicillin/sulbactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40213311-b64c-4f29-ba24-935212d45fda,562.128938,GCA_030069505,Escherichia coli,cefalothin,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67f4c81e-4859-4109-a3e7-97848a821185,562.128938,GCA_030069505,Escherichia coli,cefazolin,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ebf0971-935a-432e-8c50-733494147efa,562.128938,GCA_030069505,Escherichia coli,cefotaxime,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6162969e-db2c-4325-992d-ab4230cc66f5,562.128938,GCA_030069505,Escherichia coli,cefoxitin,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cd52756-ae56-456d-833b-f49b308fef85,562.128938,GCA_030069505,Escherichia coli,ceftazidime,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad10c74d-a844-489c-b9f9-77c0b9e93030,562.128938,GCA_030069505,Escherichia coli,ceftiofur,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fffc18c3-86b6-401c-a796-1a30bed1d5ad,562.128938,GCA_030069505,Escherichia coli,cefuroxime,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5ef98db-e2d1-4b7e-b99c-a98b02e3db51,562.128938,GCA_030069505,Escherichia coli,ciprofloxacin,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e0c6ce9-3ccb-449d-aff6-e9980482309f,562.128938,GCA_030069505,Escherichia coli,ertapenem,Carbapenem,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932c1f47-cae5-474a-b160-ac190d7b6180,562.128938,GCA_030069505,Escherichia coli,gentamicin,Aminoglycoside,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d34c9f79-553f-44b6-aa04-f99f7bdb0901,562.128938,GCA_030069505,Escherichia coli,levofloxacin,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30365a6a-60bf-4773-be68-0be67563b7cb,562.128938,GCA_030069505,Escherichia coli,meropenem,Carbapenem,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f405ab72-cfd8-4e8f-9808-7cb564f69f81,562.128938,GCA_030069505,Escherichia coli,nalidixic acid,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008b5e12-3e9c-4c53-a26c-74db9c6ad575,562.128938,GCA_030069505,Escherichia coli,piperacillin/tazobactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855d7293-b142-4cfc-9211-0df2272a19df,562.128938,GCA_030069505,Escherichia coli,sulfamethoxazole,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e59dbea9-da24-459d-8ae9-99fc8d457fbb,562.128938,GCA_030069505,Escherichia coli,tetracycline,Tetracycline,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020ba0-fd81-40de-9acc-acb80fd469fa,562.128938,GCA_030069505,Escherichia coli,tobramycin,Aminoglycoside,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a0b8707-0268-4c3e-ad9c-7d43c539e0df,562.128938,GCA_030069505,Escherichia coli,trimethoprim,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a42dc53-95ed-44c6-8544-efd1d684fbc2,562.128938,GCA_030069505,Escherichia coli,trimethoprim/sulfamethoxazole,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7b99c51-5304-466c-9540-719c33efd164,562.128939,GCA_030069525,Escherichia coli,amoxicillin,Penicillin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3ef7b57-3634-496d-a5af-b5ede5fcce43,562.128939,GCA_030069525,Escherichia coli,amoxicillin/clavulanic acid,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cc8b430-46c4-43f5-9464-e2f88180e944,562.128939,GCA_030069525,Escherichia coli,ampicillin/sulbactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10d5b2ce-1918-4078-a5e3-e040fb94a6eb,562.128939,GCA_030069525,Escherichia coli,aztreonam,Monobactam,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ea7f57c-d5a4-4a0c-bd44-8cddc3dc5b68,562.128939,GCA_030069525,Escherichia coli,cefazolin,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985014f6-d551-4037-9efd-a7cf51acc56d,562.128939,GCA_030069525,Escherichia coli,cefepime,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65afbc6e-8f2e-4ed9-b8af-afdd53555215,562.128939,GCA_030069525,Escherichia coli,ceftazidime,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495fde68-78ed-4aa3-9985-76d488f0f031,562.128939,GCA_030069525,Escherichia coli,ceftiofur,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e694acb-59a2-495e-9ec9-6803d044246c,562.128939,GCA_030069525,Escherichia coli,chloramphenicol,Phenicol,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee55acf0-e5be-48c9-86fe-694dc4fbaed8,562.128939,GCA_030069525,Escherichia coli,ciprofloxacin,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68cbc66a-8609-44eb-af82-a72decdd793c,562.128939,GCA_030069525,Escherichia coli,doxycycline,Tetracycline,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e915b78-a144-4d1b-bb72-2d388e0d4da5,562.128939,GCA_030069525,Escherichia coli,imipenem,Carbapenem,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5adacec-304d-4f3f-9ea8-d83c2efc97fa,562.128939,GCA_030069525,Escherichia coli,meropenem,Carbapenem,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d70e1cf-8ea2-4b3b-9a08-16da55a8f424,562.128939,GCA_030069525,Escherichia coli,nalidixic acid,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f63a3e4-eb21-4566-bb5c-f155315e12b3,562.128939,GCA_030069525,Escherichia coli,piperacillin/tazobactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cc6760d-113e-4440-93fc-3d6643ac4888,562.128939,GCA_030069525,Escherichia coli,streptomycin,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fff525df-3d60-4e36-8eeb-346293143c58,562.128939,GCA_030069525,Escherichia coli,sulfamethoxazole,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3532397-2b32-414a-a94b-27f7ecc2fafc,562.128939,GCA_030069525,Escherichia coli,tobramycin,Aminoglycoside,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47670fa0-81f6-4aa2-a5e0-023d3b28e276,562.128939,GCA_030069525,Escherichia coli,trimethoprim,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc18f076-0902-4d56-8bae-4c9ca2dfc591,562.128939,GCA_030069525,Escherichia coli,trimethoprim/sulfamethoxazole,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218c1284-1bc7-42c6-8b42-ebcdac1ad410,562.12894,GCA_030069545,Escherichia coli,amoxicillin,Penicillin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ad89de-4d88-4b13-bab1-8eb904512f12,562.12894,GCA_030069545,Escherichia coli,amoxicillin/clavulanic acid,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4eb8759-ea2a-48aa-8228-d4ecc6cd3b66,562.12894,GCA_030069545,Escherichia coli,ampicillin,Penicillin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d6b32d3-7202-40e1-89d7-7e42db998993,562.12894,GCA_030069545,Escherichia coli,ampicillin/sulbactam,Beta-lactam/BLI,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b700812-23f8-4a73-a78a-e3cb0b39a7f5,562.12894,GCA_030069545,Escherichia coli,aztreonam,Monobactam,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8edb41b6-45e9-4b7c-9c28-ac2b4c8a4319,562.12894,GCA_030069545,Escherichia coli,cefalothin,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05ab0346-b857-4116-b7b3-eea82b36d5c7,562.12894,GCA_030069545,Escherichia coli,cefazolin,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b81105fd-f70c-471b-88dd-873b36ed35ef,562.12894,GCA_030069545,Escherichia coli,cefepime,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9eb1e808-c4a7-41a6-9411-0575cf0bcf58,562.12894,GCA_030069545,Escherichia coli,cefotaxime,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e78b9f14-3604-450c-9a92-f593874f4f45,562.12894,GCA_030069545,Escherichia coli,cefoxitin,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68b2e743-2ffd-4969-96d6-98f7daa8c653,562.12894,GCA_030069545,Escherichia coli,ceftazidime,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403c2cfa-8291-44e9-b2a7-fce5ed6142ce,562.12894,GCA_030069545,Escherichia coli,ceftiofur,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c096e42b-a616-4433-ad2c-154e4cfaa064,562.12894,GCA_030069545,Escherichia coli,ceftriaxone,Cephalosporin,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48c1c6bc-4555-47d7-a45b-ef563da031b1,562.12894,GCA_030069545,Escherichia coli,cefuroxime,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d773ebf-5b24-489e-95c7-34636a8dcb0a,562.12894,GCA_030069545,Escherichia coli,chloramphenicol,Phenicol,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15da5139-645d-4c1a-afac-bd8918795994,562.12894,GCA_030069545,Escherichia coli,imipenem,Carbapenem,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
023f9bca-5244-45b9-8d12-e9b323a2f1ad,562.12894,GCA_030069545,Escherichia coli,levofloxacin,Fluoroquinolone,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1db5b775-43aa-4927-afbf-a4dd6c218131,562.12894,GCA_030069545,Escherichia coli,meropenem,Carbapenem,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fe95deb-34d7-4068-91b0-a536d7dff496,562.12894,GCA_030069545,Escherichia coli,nalidixic acid,Fluoroquinolone,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e60f570-52f8-470b-b2dc-f942e3260ec8,562.12894,GCA_030069545,Escherichia coli,norfloxacin,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e08682e3-5b13-4216-adf0-9d8e537b083b,562.12894,GCA_030069545,Escherichia coli,piperacillin/tazobactam,Beta-lactam/BLI,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082a7ab-a410-43eb-8c05-a90e1d83c31d,562.12894,GCA_030069545,Escherichia coli,streptomycin,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6880353-2e84-4a11-9cea-a6a618f87c3f,562.12894,GCA_030069545,Escherichia coli,sulfamethoxazole,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218b9d66-1378-4a2d-9986-7bd33c8b6a09,562.12894,GCA_030069545,Escherichia coli,tetracycline,Tetracycline,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c22512e2-2267-4f2b-9b1d-a33aa355e344,562.12894,GCA_030069545,Escherichia coli,tobramycin,Aminoglycoside,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5ef1007-f596-4373-a94b-09d85964c5f1,562.12894,GCA_030069545,Escherichia coli,trimethoprim,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35ab8966-563a-4f20-8833-e0e69cffc685,562.12894,GCA_030069545,Escherichia coli,trimethoprim/sulfamethoxazole,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03590075-cdd9-40b4-b60e-2a6bf6faccac,562.128941,GCA_030069325,Escherichia coli,amoxicillin,Penicillin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a40798bf-d826-4912-beae-e375b0e26d83,562.128941,GCA_030069325,Escherichia coli,ampicillin/sulbactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656b4779-1637-42ed-8905-7ab8cdca6977,562.128941,GCA_030069325,Escherichia coli,aztreonam,Monobactam,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d17de073-1b3f-40e4-b04f-2aa216c1b9e4,562.128941,GCA_030069325,Escherichia coli,cefalothin,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9eca1c9c-08b9-4a8d-8b20-89b383bb7b30,562.128941,GCA_030069325,Escherichia coli,cefazolin,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4d1a9ba-2401-49af-b51e-b2b3141176aa,562.128941,GCA_030069325,Escherichia coli,cefepime,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883336bd-5727-4bcd-8e95-160281e62c10,562.128941,GCA_030069325,Escherichia coli,cefoxitin,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06bd11bf-649d-4a27-92e7-d778869ba161,562.128941,GCA_030069325,Escherichia coli,ceftriaxone,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084c2b6-b09f-495b-9bbb-781b663d7e04,562.128941,GCA_030069325,Escherichia coli,cefuroxime,Cephalosporin,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636820f-428b-40b1-bb6c-8080f5dd7a9c,562.128941,GCA_030069325,Escherichia coli,chloramphenicol,Phenicol,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979c7136-9ab2-4865-84bc-1f9949a719d2,562.128941,GCA_030069325,Escherichia coli,doxycycline,Tetracycline,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8a5d5e8-983b-42b4-9fc3-a42e9120aace,562.128941,GCA_030069325,Escherichia coli,ertapenem,Carbapenem,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edd0b32c-7dc1-4074-8155-8ae609e4faeb,562.128941,GCA_030069325,Escherichia coli,gentamicin,Aminoglycoside,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c251d108-3654-4b2e-82de-abdd88d3b90d,562.128941,GCA_030069325,Escherichia coli,meropenem,Carbapenem,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8d4212e-0a41-434b-b0a2-65a90c65e1b6,562.128941,GCA_030069325,Escherichia coli,norfloxacin,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c383d07-f860-473b-b5d6-2fdf47e126d0,562.128941,GCA_030069325,Escherichia coli,piperacillin/tazobactam,Beta-lactam/BLI,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708afd69-9264-4a6c-a274-ed7d6f44722f,562.128941,GCA_030069325,Escherichia coli,streptomycin,,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97a52584-428a-454f-92ad-7f3c4bed286a,562.128941,GCA_030069325,Escherichia coli,sulfamethoxazole,,0,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e066b908-abe7-41ad-8c54-8d270a49ac6c,562.128941,GCA_030069325,Escherichia coli,tetracycline,Tetracycline,1,CLSI,2023,India,Other,2018.0,Pass,BV-BRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
